listingAddress/full,listingAddress/street,listingAddress/city,listingAddress/state,homeStatus,listingStatus,bedrooms,livingArea,price,listingPrice/amount,daysOnZillow,propertyUrl,hdpUrl,lastSoldPrice,listingPriceHistory/0/date,listingPriceHistory/0/event,listingPriceHistory/1/date,listingPriceHistory/1/event,listingPriceHistory/2/date,listingPriceHistory/2/event,listingPriceHistory/3/date,listingPriceHistory/3/event,listingPriceHistory/4/date,listingPriceHistory/4/event,listingPriceHistory/5/date,listingPriceHistory/5/event
"1961 Auburn Hills Dr, Benton, AR 72015",1961 Auburn Hills Dr,Benton,AR,,forRent,3,1470,,1850,52,https://www.zillow.com/homedetails/1961-Auburn-Hills-Dr-Benton-AR-72015/2061982521_zpid/,,210000,2026-08-04T00:00:00.000Z,Sold,2026-08-04T00:00:00.000Z,Listed for rent,2026-08-04T00:00:00.000Z,Contingent,2026-06-22T00:00:00.000Z,Price change,2026-05-30T00:00:00.000Z,Price change,2026-05-06T00:00:00.000Z,Price change
"5845 Heritage Heights Dr, Benton, AR 72019",5845 Heritage Heights Dr,Benton,AR,,forRent,4,1725,,1700,38,https://www.zillow.com/homedetails/5845-Heritage-Heights-Dr-Benton-AR-72019/440162513_zpid/,,,2026-09-21T00:00:00.000Z,Price change,2026-08-17T00:00:00.000Z,Listed for rent,2024-09-13T00:00:00.000Z,Listing removed,2024-09-10T00:00:00.000Z,Listed for rent,,,,
"4825 Coronell Way, Bryant, AR 72022",4825 Coronell Way,Bryant,AR,,forRent,4,2060,,3050,38,https://www.zillow.com/homedetails/4825-Coronell-Way-Bryant-AR-72022/453104565_zpid/,,,2026-07-13T00:00:00.000Z,Listed for rent,,,,,,,,,,
"2615 Stivers Blvd, Bryant, AR 72022",2615 Stivers Blvd,Bryant,AR,,forRent,3,1736,,1700,12,https://www.zillow.com/homedetails/2615-Stivers-Blvd-Bryant-AR-72022/391919_zpid/,,190000,2026-09-16T00:00:00.000Z,Price change,2026-09-12T00:00:00.000Z,Listed for rent,2025-04-04T00:00:00.000Z,Sold,2025-03-05T00:00:00.000Z,Contingent,2025-03-01T00:00:00.000Z,Listed for sale,2022-06-13T00:00:00.000Z,Listing removed
"918 Cedar Haskell St, Haskell, AR 72015",918 Cedar Haskell St,Haskell,AR,,forRent,3,1088,,1150,36,https://www.zillow.com/homedetails/918-Cedar-Haskell-St-Haskell-AR-72015/61187359_zpid/,,,2026-07-13T00:00:00.000Z,Listed for rent,,,,,,,,,,
"3123 Lori Lake Rd, Benton, AR 72019",3123 Lori Lake Rd,Benton,AR,,forRent,3,1280,,1000,203,https://www.zillow.com/homedetails/3123-Lori-Lake-Rd-Benton-AR-72019/453026788_zpid/,,,2025-06-07T00:00:00.000Z,Listed for rent,,,,,,,,,,
"294 Stone Mountain Rd, Conway, AR 72032",294 Stone Mountain Rd,Conway,AR,,forRent,3,1216,,1650,11,https://www.zillow.com/homedetails/294-Stone-Mountain-Rd-Conway-AR-72032/122006123_zpid/,,42300,2026-09-13T00:00:00.000Z,Listed for rent,2025-04-17T00:00:00.000Z,Sold,2025-03-26T00:00:00.000Z,Contingent,2025-03-22T00:00:00.000Z,Listed for sale,,,,
"6316 Warwick Dr, Alexander, AR 72002",6316 Warwick Dr,Alexander,AR,,forRent,4,1884,,2300,55,https://www.zillow.com/homedetails/6316-Warwick-Dr-Alexander-AR-72002/461049113_zpid/,,277000,2026-09-18T00:00:00.000Z,Price change,2026-07-31T00:00:00.000Z,Listed for rent,2026-06-29T00:00:00.000Z,Sold,2026-05-29T00:00:00.000Z,Contingent,2026-05-29T00:00:00.000Z,Price change,2026-03-14T00:00:00.000Z,Listed for sale
"1804 Clara Dr, Conway, AR 72034",1804 Clara Dr,Conway,AR,,forRent,3,2000,,1695,20,https://www.zillow.com/homedetails/1804-Clara-Dr-Conway-AR-72034/235007_zpid/,,20000,2026-09-04T00:00:00.000Z,Listed for rent,2024-07-11T00:00:00.000Z,Listing removed,2024-06-26T00:00:00.000Z,Listed for rent,2023-06-13T00:00:00.000Z,Listing removed,2023-05-30T00:00:00.000Z,Listed for rent,2022-05-04T00:00:00.000Z,Listing removed
"14815 Parkway Meadows Dr, Alexander, AR 72002",14815 Parkway Meadows Dr,Alexander,AR,,forRent,3,1243,,1495,26,https://www.zillow.com/homedetails/14815-Parkway-Meadows-Dr-Alexander-AR-72002/114165875_zpid/,,187500,2026-09-14T00:00:00.000Z,Price change,2026-08-29T00:00:00.000Z,Listed for rent,2025-08-21T00:00:00.000Z,Listing removed,2025-08-07T00:00:00.000Z,Price change,2025-07-31T00:00:00.000Z,Price change,2025-07-24T00:00:00.000Z,Listed for rent
"600 S Davis St, Conway, AR 72034",600 S Davis St,Conway,AR,,forRent,3,1728,,1500,94,https://www.zillow.com/homedetails/600-S-Davis-St-Conway-AR-72034/235022_zpid/,,108500,2026-09-02T00:00:00.000Z,Price change,2026-07-20T00:00:00.000Z,Price change,2026-07-06T00:00:00.000Z,Price change,2026-06-22T00:00:00.000Z,Listed for rent,2022-10-20T00:00:00.000Z,Listing removed,2022-10-11T00:00:00.000Z,Price change
"1709 Durwood St, Benton, AR 72015",1709 Durwood St,Benton,AR,,forRent,3,1281,,1545,2,https://www.zillow.com/homedetails/1709-Durwood-St-Benton-AR-72015/382073_zpid/,,7000,2026-09-22T00:00:00.000Z,Listed for rent,1996-01-02T00:00:00.000Z,Sold,,,,,,,,
"1505 Hathaway Dr, Conway, AR 72034",1505 Hathaway Dr,Conway,AR,,forRent,3,1207,,1475,21,https://www.zillow.com/homedetails/1505-Hathaway-Dr-Conway-AR-72034/241555_zpid/,,70000,2026-09-03T00:00:00.000Z,Listed for rent,2024-01-31T00:00:00.000Z,Listing removed,2024-01-30T00:00:00.000Z,Listed for rent,2024-01-29T00:00:00.000Z,Listing removed,2024-01-27T00:00:00.000Z,Listed for rent,2016-01-09T00:00:00.000Z,Listing removed
"804 Drake Dr, Conway, AR 72034",804 Drake Dr,Conway,AR,,forRent,3,1663,,1650,14,https://www.zillow.com/homedetails/804-Drake-Dr-Conway-AR-72034/243037_zpid/,,164500,2026-09-11T00:00:00.000Z,Listed for rent,2024-04-20T00:00:00.000Z,Listing removed,2024-04-09T00:00:00.000Z,Listed for rent,2023-09-11T00:00:00.000Z,Listing removed,2023-09-10T00:00:00.000Z,Listed for rent,2023-09-10T00:00:00.000Z,Listing removed
"2007 Arkansas Ave, Conway, AR 72034",2007 Arkansas Ave,Conway,AR,,forRent,3,1301,,1495,23,https://www.zillow.com/homedetails/2007-Arkansas-Ave-Conway-AR-72034/234341_zpid/,,90000,2026-09-02T00:00:00.000Z,Listed for rent,2026-08-26T00:00:00.000Z,Sold,2026-08-25T00:00:00.000Z,Contingent,2026-07-20T00:00:00.000Z,Price change,2026-05-19T00:00:00.000Z,Listed for sale,2026-05-19T00:00:00.000Z,Listing removed
"1609 Rushing Cir, Conway, AR 72032",1609 Rushing Cir,Conway,AR,,forRent,3,1400,,1475,24,https://www.zillow.com/homedetails/1609-Rushing-Cir-Conway-AR-72032/235792_zpid/,,116000,2026-08-31T00:00:00.000Z,Listed for rent,2024-09-13T00:00:00.000Z,Listing removed,2024-06-19T00:00:00.000Z,Listed for rent,2024-06-19T00:00:00.000Z,Listing removed,2024-05-25T00:00:00.000Z,Listed for rent,2023-03-31T00:00:00.000Z,Listing removed
"140 Nona Ruth Ln, Cabot, AR 72023",140 Nona Ruth Ln,Cabot,AR,,forRent,3,1402,,1410,10,https://www.zillow.com/homedetails/140-Nona-Ruth-Ln-Cabot-AR-72023/464348901_zpid/,,,2026-09-14T00:00:00.000Z,Listed for rent,2026-08-18T00:00:00.000Z,Listing removed,2026-08-07T00:00:00.000Z,Price change,2026-08-06T00:00:00.000Z,Price change,2026-08-06T00:00:00.000Z,Listed for sale,,
"1510 Bennett, Benton, AR 72015",1510 Bennett,Benton,AR,,forRent,3,1312,,1450,2,https://www.zillow.com/homedetails/1510-Bennett-Benton-AR-72015/52934431_zpid/,,,2026-09-22T00:00:00.000Z,Listed for rent,,,,,,,,,,
"7 Southland Dr, Maumelle, AR 72113",7 Southland Dr,Maumelle,AR,,forRent,2,925,,850,86,https://www.zillow.com/homedetails/7-Southland-Dr-Maumelle-AR-72113/2109744736_zpid/,,,2026-06-30T00:00:00.000Z,Listed for rent,2018-07-15T00:00:00.000Z,Listing removed,2018-06-28T00:00:00.000Z,Listed for rent,2016-06-28T00:00:00.000Z,Listing removed,2014-12-12T00:00:00.000Z,Listing removed,2014-07-29T00:00:00.000Z,Listed for rent
"6099 Meridian Dr, Alexander, AR 72002",6099 Meridian Dr,Alexander,AR,,forRent,4,1824,,2195,14,https://www.zillow.com/homedetails/6099-Meridian-Dr-Alexander-AR-72002/456178536_zpid/,,,2026-09-10T00:00:00.000Z,Listed for rent,2026-01-22T00:00:00.000Z,Listing removed,2025-12-23T00:00:00.000Z,Listed for rent,2025-11-27T00:00:00.000Z,Listing removed,2025-08-22T00:00:00.000Z,Listed for sale,,
"158 Ridgeland Dr, Maumelle, AR 72113",158 Ridgeland Dr,Maumelle,AR,,forRent,3,1835,,1975,16,https://www.zillow.com/homedetails/158-Ridgeland-Dr-Maumelle-AR-72113/325729_zpid/,,188900,2026-09-08T00:00:00.000Z,Listed for rent,2025-04-11T00:00:00.000Z,Listing removed,2024-12-03T00:00:00.000Z,Listed for rent,2023-01-20T00:00:00.000Z,Listing removed,2023-01-06T00:00:00.000Z,Listed for rent,2019-11-19T00:00:00.000Z,Listing removed
"57 Stoneledge Dr, Maumelle, AR 72113",57 Stoneledge Dr,Maumelle,AR,,forRent,4,1961,,1950,35,https://www.zillow.com/homedetails/57-Stoneledge-Dr-Maumelle-AR-72113/326028_zpid/,,145000,2026-08-21T00:00:00.000Z,Listed for rent,2024-06-09T00:00:00.000Z,Listing removed,2024-05-08T00:00:00.000Z,Listed for rent,2024-04-23T00:00:00.000Z,Sold,2024-04-06T00:00:00.000Z,Listed for sale,2013-09-20T00:00:00.000Z,Sold
"3802 Pinecrest Ln, Maumelle, AR 72113",3802 Pinecrest Ln,Maumelle,AR,,forRent,4,2435,,2550,21,https://www.zillow.com/homedetails/3802-Pinecrest-Ln-Maumelle-AR-72113/465038347_zpid/,,,2026-09-22T00:00:00.000Z,Price change,2026-09-15T00:00:00.000Z,Price change,2026-09-03T00:00:00.000Z,Listed for rent,,,,,,
"17 Farrah St, Ward, AR 72176",17 Farrah St,Ward,AR,,forRent,3,1563,,1250,107,https://www.zillow.com/homedetails/17-Farrah-St-Ward-AR-72176/52495486_zpid/,,,2026-06-09T00:00:00.000Z,Listed for rent,2025-05-24T00:00:00.000Z,Listing removed,2025-05-06T00:00:00.000Z,Price change,2025-04-20T00:00:00.000Z,Listed for rent,2017-02-23T00:00:00.000Z,Listing removed,2017-02-17T00:00:00.000Z,Listed for rent
"6005 Coywolf, Maumelle, AR 72113",6005 Coywolf,Maumelle,AR,,forRent,4,1955,,2300,8,https://www.zillow.com/homedetails/6005-Coywolf-Maumelle-AR-72113/465322717_zpid/,,,2026-09-16T00:00:00.000Z,Listed for rent,,,,,,,,,,
"5102 Stanford Ct, Maumelle, AR 72113",5102 Stanford Ct,Maumelle,AR,,forRent,4,2584,,3300,2,https://www.zillow.com/homedetails/5102-Stanford-Ct-Maumelle-AR-72113/2066797167_zpid/,,,2026-09-23T00:00:00.000Z,Listed for rent,,,,,,,,,,
"117 Logan Dr, Maumelle, AR 72113",117 Logan Dr,Maumelle,AR,,forRent,3,1472,,1835,79,https://www.zillow.com/homedetails/117-Logan-Dr-Maumelle-AR-72113/2057186355_zpid/,,,2026-07-07T00:00:00.000Z,Listed for rent,2023-07-30T00:00:00.000Z,Listing removed,2023-07-29T00:00:00.000Z,Listed for rent,2023-07-29T00:00:00.000Z,Listing removed,2023-06-10T00:00:00.000Z,Listed for rent,,
"10700 Mason Dr, North Little Rock, AR 72113",10700 Mason Dr,North Little Rock,AR,,forRent,3,1248,,1700,16,https://www.zillow.com/homedetails/10700-Mason-Dr-North-Little-Rock-AR-72113/457082284_zpid/,,204325,2026-09-08T00:00:00.000Z,Listed for rent,2026-03-11T00:00:00.000Z,Sold,2026-01-15T00:00:00.000Z,Contingent,2025-12-30T00:00:00.000Z,Listed for sale,2025-10-30T00:00:00.000Z,Listing removed,2025-09-30T00:00:00.000Z,Listed for sale
"605 Valley Vista Dr, Benton, AR 72019",605 Valley Vista Dr,Benton,AR,,forRent,4,1942,,1875,79,https://www.zillow.com/homedetails/605-Valley-Vista-Dr-Benton-AR-72019/387089_zpid/,,,2026-07-07T00:00:00.000Z,Listed for rent,,,,,,,,,,
"2400 SW Ednruance Way #2, Maumelle, AR 72113",2400 SW Ednruance Way #2,Maumelle,AR,,forRent,3,1200,,1995,94,https://www.zillow.com/homedetails/2400-SW-Ednruance-Way-2-Maumelle-AR-72113/463401793_zpid/,,,2026-09-08T00:00:00.000Z,Price change,2026-06-23T00:00:00.000Z,Listed for rent,,,,,,,,
"313 S Neeley St, Benton, AR 72015",313 S Neeley St,Benton,AR,,forRent,3,1800,,1545,38,https://www.zillow.com/homedetails/313-S-Neeley-St-Benton-AR-72015/2067919637_zpid/,,205000,2026-09-23T00:00:00.000Z,Price change,2026-09-10T00:00:00.000Z,Price change,2026-08-17T00:00:00.000Z,Listed for rent,2025-09-14T00:00:00.000Z,Listing removed,2025-09-02T00:00:00.000Z,Listed for rent,2023-02-17T00:00:00.000Z,Listing removed
"1281 Meadows Dr, Benton, AR 72019",1281 Meadows Dr,Benton,AR,,forRent,3,1523,,1595,0,https://www.zillow.com/homedetails/1281-Meadows-Dr-Benton-AR-72019/440544514_zpid/,,198850,2026-09-24T00:00:00.000Z,Listed for rent,2025-04-25T00:00:00.000Z,Listing removed,2025-04-01T00:00:00.000Z,Price change,2025-03-07T00:00:00.000Z,Listed for rent,2025-02-18T00:00:00.000Z,Sold,2025-01-23T00:00:00.000Z,Contingent
"3001 Wild Berry Dr, Benton, AR 72015",3001 Wild Berry Dr,Benton,AR,,forRent,3,1486,,1725,34,https://www.zillow.com/homedetails/3001-Wild-Berry-Dr-Benton-AR-72015/71716346_zpid/,,184900,2026-08-21T00:00:00.000Z,Listed for rent,2024-07-31T00:00:00.000Z,Listing removed,2024-07-05T00:00:00.000Z,Listed for rent,2023-04-21T00:00:00.000Z,Listing removed,2023-04-19T00:00:00.000Z,Listed for rent,2022-03-28T00:00:00.000Z,Listing removed
"7001 Potomac Trl, Bauxite, AR 72011",7001 Potomac Trl,Bauxite,AR,,forRent,3,1051,,1295,16,https://www.zillow.com/homedetails/7001-Potomac-Trl-Bauxite-AR-72011/461516494_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-08-10T00:00:00.000Z,Price change,2026-07-17T00:00:00.000Z,Price change,2026-06-25T00:00:00.000Z,Price change,2026-06-17T00:00:00.000Z,Price change
"402 Stone Creek Dr, Benton, AR 72015",402 Stone Creek Dr,Benton,AR,,forRent,4,1762,,1895,16,https://www.zillow.com/homedetails/402-Stone-Creek-Dr-Benton-AR-72015/71716020_zpid/,,178000,2026-09-08T00:00:00.000Z,Listed for rent,2023-09-17T00:00:00.000Z,Listing removed,2023-07-18T00:00:00.000Z,Listing removed,2023-06-14T00:00:00.000Z,Price change,2023-06-06T00:00:00.000Z,Listed for rent,2021-09-16T00:00:00.000Z,Sold
"3031 Trelon Cv, Alexander, AR 72002",3031 Trelon Cv,Alexander,AR,,forRent,3,1640,,1645,0,https://www.zillow.com/homedetails/3031-Trelon-Cv-Alexander-AR-72002/2062143982_zpid/,,,2026-09-25T00:00:00.000Z,Listed for rent,2023-12-15T00:00:00.000Z,Listing removed,2023-12-05T00:00:00.000Z,Price change,2023-10-26T00:00:00.000Z,Listed for rent,2023-04-19T00:00:00.000Z,Listing removed,2023-03-24T00:00:00.000Z,Price change
"7 Cabernet Way, Mayflower, AR 72106",7 Cabernet Way,Mayflower,AR,,forRent,3,1290,,1550,22,https://www.zillow.com/homedetails/7-Cabernet-Way-Mayflower-AR-72106/463057997_zpid/,,208300,2026-09-23T00:00:00.000Z,Price change,2026-09-02T00:00:00.000Z,Listed for rent,2026-08-28T00:00:00.000Z,Sold,2026-08-12T00:00:00.000Z,Price change,2026-08-11T00:00:00.000Z,Listed for sale,2026-08-11T00:00:00.000Z,Contingent
"17024 Congo Ferndale Rd, Little Rock, AR 72210",17024 Congo Ferndale Rd,Little Rock,AR,,forRent,4,1590,,1675,106,https://www.zillow.com/homedetails/17024-Congo-Ferndale-Rd-Little-Rock-AR-72210/370120_zpid/,,279500,2026-06-10T00:00:00.000Z,Listed for rent,2020-09-11T00:00:00.000Z,Listing removed,2020-07-23T00:00:00.000Z,Listed for rent,2018-05-13T00:00:00.000Z,Listing removed,2018-01-31T00:00:00.000Z,Listed for rent,2017-03-29T00:00:00.000Z,Sold
"821 Church, Benton, AR 72015",821 Church,Benton,AR,,forRent,4,1540,,1675,20,https://www.zillow.com/homedetails/821-Church-Benton-AR-72015/387634_zpid/,,155000,2026-09-04T00:00:00.000Z,Listed for rent,2021-08-04T00:00:00.000Z,Listing removed,2021-07-27T00:00:00.000Z,Listed for rent,2021-06-04T00:00:00.000Z,Sold,2020-12-14T00:00:00.000Z,Sold,2020-10-24T00:00:00.000Z,Listed for sale
"127 Rolling Oaks Dr, Maumelle, AR 72113",127 Rolling Oaks Dr,Maumelle,AR,,forRent,3,1240,,1475,24,https://www.zillow.com/homedetails/127-Rolling-Oaks-Dr-Maumelle-AR-72113/326438_zpid/,,79500,2026-08-31T00:00:00.000Z,Listed for rent,2024-06-10T00:00:00.000Z,Listing removed,2024-06-07T00:00:00.000Z,Listed for rent,2024-06-06T00:00:00.000Z,Listing removed,2024-06-05T00:00:00.000Z,Listed for rent,2019-10-17T00:00:00.000Z,Listing removed
"2344 Bassett St, Benton, AR 72019",2344 Bassett St,Benton,AR,,forRent,3,1523,,1545,16,https://www.zillow.com/homedetails/2344-Bassett-St-Benton-AR-72019/463059714_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-08-10T00:00:00.000Z,Price change,2026-07-13T00:00:00.000Z,Price change,2026-06-09T00:00:00.000Z,Listed for sale,,
"13900 Ridgecrest Dr, Alexander, AR 72002",13900 Ridgecrest Dr,Alexander,AR,,forRent,3,1088,,1595,0,https://www.zillow.com/homedetails/13900-Ridgecrest-Dr-Alexander-AR-72002/49814165_zpid/,,100000,2026-09-25T00:00:00.000Z,Listed for rent,2026-09-24T00:00:00.000Z,Listing removed,2026-08-31T00:00:00.000Z,Sold,2026-08-25T00:00:00.000Z,Listed for rent,,,,
"2500 Gibby Dr, Conway, AR 72032",2500 Gibby Dr,Conway,AR,,forRent,3,1221,,1350,20,https://www.zillow.com/homedetails/2500-Gibby-Dr-Conway-AR-72032/239939_zpid/,,123000,2026-09-04T00:00:00.000Z,Listed for rent,2021-03-24T00:00:00.000Z,Listing removed,2021-03-12T00:00:00.000Z,Sold,2015-06-30T00:00:00.000Z,Sold,2015-03-29T00:00:00.000Z,Listing removed,2015-03-15T00:00:00.000Z,Listed for sale
"508 SW 4th St, Bryant, AR 72022",508 SW 4th St,Bryant,AR,,forRent,3,1510,,1950,17,https://www.zillow.com/homedetails/508-SW-4th-St-Bryant-AR-72022/391129_zpid/,,231000,2026-09-07T00:00:00.000Z,Listed for rent,2026-07-02T00:00:00.000Z,Listing removed,2026-06-18T00:00:00.000Z,Sold,2026-06-18T00:00:00.000Z,Listed for rent,2026-05-27T00:00:00.000Z,Contingent,2026-05-22T00:00:00.000Z,Price change
"21051 Natalie Ln, Little Rock, AR 72206",21051 Natalie Ln,Little Rock,AR,,forRent,3,1550,,1700,14,https://www.zillow.com/homedetails/21051-Natalie-Ln-Little-Rock-AR-72206/64691031_zpid/,,,2026-09-10T00:00:00.000Z,Listed for rent,,,,,,,,,,
"1710 Cedarhurst Dr, Benton, AR 72015",1710 Cedarhurst Dr,Benton,AR,,forRent,3,1680,,1550,63,https://www.zillow.com/homedetails/1710-Cedarhurst-Dr-Benton-AR-72015/384477_zpid/,,127500,2026-09-19T00:00:00.000Z,Price change,2026-09-12T00:00:00.000Z,Price change,2026-09-04T00:00:00.000Z,Price change,2026-08-29T00:00:00.000Z,Price change,2026-06-23T00:00:00.000Z,Listed for rent,2024-05-13T00:00:00.000Z,Listing removed
"707 Oakwood Dr, Benton, AR 72015",707 Oakwood Dr,Benton,AR,,forRent,5,1770,,1800,0,https://www.zillow.com/homedetails/707-Oakwood-Dr-Benton-AR-72015/383390_zpid/,,45000,2026-09-24T00:00:00.000Z,Listed for rent,2026-04-23T00:00:00.000Z,Sold,2026-04-10T00:00:00.000Z,Contingent,2026-04-08T00:00:00.000Z,Price change,2026-03-09T00:00:00.000Z,Price change,2026-02-12T00:00:00.000Z,Listed for sale
"1655 Duke St, Conway, AR 72032",1655 Duke St,Conway,AR,,forRent,3,1369,,1675,5,https://www.zillow.com/homedetails/1655-Duke-St-Conway-AR-72032/71713063_zpid/,,185000,2026-09-19T00:00:00.000Z,Listed for rent,2024-10-01T00:00:00.000Z,Listing removed,2024-09-11T00:00:00.000Z,Listed for rent,2023-08-01T00:00:00.000Z,Sold,2023-05-18T00:00:00.000Z,Contingent,2023-04-23T00:00:00.000Z,Listed for sale
"113 Lucy Ln, Maumelle, AR 72113",113 Lucy Ln,Maumelle,AR,,forRent,3,1051,,1460,16,https://www.zillow.com/homedetails/113-Lucy-Ln-Maumelle-AR-72113/463057776_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-08-10T00:00:00.000Z,Price change,2026-07-17T00:00:00.000Z,Price change,2026-07-13T00:00:00.000Z,Price change,2026-07-09T00:00:00.000Z,Price change
"2721 Timbermist Dr, Benton, AR 72015",2721 Timbermist Dr,Benton,AR,,forRent,3,1200,,1600,25,https://www.zillow.com/homedetails/2721-Timbermist-Dr-Benton-AR-72015/386806_zpid/,,83000,2026-08-30T00:00:00.000Z,Listed for rent,2025-09-01T00:00:00.000Z,Listing removed,2025-06-30T00:00:00.000Z,Price change,2025-03-03T00:00:00.000Z,Price change,2024-12-20T00:00:00.000Z,Listed for rent,2024-12-06T00:00:00.000Z,Listing removed
"1181 Courtney Dr, Hickory, NC 28602",1181 Courtney Dr,Hickory,NC,,forRent,4,993,,1950,21,https://www.zillow.com/homedetails/1181-Courtney-Dr-Hickory-NC-28602/71914325_zpid/,,115000,2026-09-03T00:00:00.000Z,Listed for rent,2025-03-27T00:00:00.000Z,Listing removed,2025-02-28T00:00:00.000Z,Listed for rent,2024-09-18T00:00:00.000Z,Sold,2005-05-02T00:00:00.000Z,Sold,,
"3315 23rd St NE, Hickory, NC 28601",3315 23rd St NE,Hickory,NC,,forRent,3,1369,,1995,21,https://www.zillow.com/homedetails/3315-23rd-St-NE-Hickory-NC-28601/71909821_zpid/,,145000,2026-09-03T00:00:00.000Z,Listed for rent,2026-07-02T00:00:00.000Z,Sold,2026-06-18T00:00:00.000Z,Listed for sale,,,,,,
"1117 13th Ave NW, Hickory, NC 28601",1117 13th Ave NW,Hickory,NC,,forRent,3,1600,,1800,8,https://www.zillow.com/homedetails/1117-13th-Ave-NW-Hickory-NC-28601/71915627_zpid/,,252000,2026-09-16T00:00:00.000Z,Listed for rent,2025-09-19T00:00:00.000Z,Listing removed,2025-09-02T00:00:00.000Z,Price change,2025-07-23T00:00:00.000Z,Price change,2025-07-15T00:00:00.000Z,Listed for rent,2025-05-20T00:00:00.000Z,Listing removed
"736 12th Ave NW, Hickory, NC 28601",736 12th Ave NW,Hickory,NC,,forRent,3,1852,,1900,24,https://www.zillow.com/homedetails/736-12th-Ave-NW-Hickory-NC-28601/71948672_zpid/,,,2026-08-31T00:00:00.000Z,Listed for rent,,,,,,,,,,
"3531 Wandering Ln NE, Hickory, NC 28601",3531 Wandering Ln NE,Hickory,NC,,forRent,3,1800,,2300,10,https://www.zillow.com/homedetails/3531-Wandering-Ln-NE-Hickory-NC-28601/71944979_zpid/,,172000,2026-09-20T00:00:00.000Z,Price change,2026-09-14T00:00:00.000Z,Listed for rent,2026-06-08T00:00:00.000Z,Sold,2021-04-21T00:00:00.000Z,Sold,,,,
"63 8th St SE, Hickory, NC 28602",63 8th St SE,Hickory,NC,,forRent,3,1226,,1895,8,https://www.zillow.com/homedetails/63-8th-St-SE-Hickory-NC-28602/82176711_zpid/,,89000,2026-09-16T00:00:00.000Z,Listed for rent,2025-08-13T00:00:00.000Z,Listing removed,2025-08-08T00:00:00.000Z,Listed for rent,2024-07-16T00:00:00.000Z,Listing removed,2024-07-05T00:00:00.000Z,Listed for rent,2024-06-20T00:00:00.000Z,Listing removed
"2953 31st Street Ln NE, Hickory, NC 28601",2953 31st Street Ln NE,Hickory,NC,,forRent,,,,,,"https://www.zillow.com/b/2953-31st-street-ln-ne-hickory-nc/35.765053,-81.271_ll/",,,,,,,,,,,,,,
"2098 10th St SE, Hickory, NC 28601",2098 10th St SE,Hickory,NC,,forRent,4,2174,,2295,22,https://www.zillow.com/homedetails/2098-10th-St-SE-Hickory-NC-28601/461180979_zpid/,,309000,2026-09-22T00:00:00.000Z,Price change,2026-09-02T00:00:00.000Z,Listed for rent,2026-08-20T00:00:00.000Z,Sold,2026-03-20T00:00:00.000Z,Pending sale,2026-03-20T00:00:00.000Z,Listed for sale,,
"149 20th Ave NW, Hickory, NC 28601",149 20th Ave NW,Hickory,NC,,forRent,4,3010,,2400,13,https://www.zillow.com/homedetails/149-20th-Ave-NW-Hickory-NC-28601/71962215_zpid/,,,2026-09-11T00:00:00.000Z,Listed for rent,2026-02-26T00:00:00.000Z,Listing removed,2026-01-15T00:00:00.000Z,Listed for rent,,,,,,
"1431 Mammoth Rd, Hickory, NC 28602",1431 Mammoth Rd,Hickory,NC,,forRent,5,2368,,2245,23,https://www.zillow.com/homedetails/1431-Mammoth-Rd-Hickory-NC-28602/455924046_zpid/,,307679,2026-09-11T00:00:00.000Z,Price change,2026-09-01T00:00:00.000Z,Listed for rent,2026-08-31T00:00:00.000Z,Sold,2026-07-20T00:00:00.000Z,Pending sale,2026-07-14T00:00:00.000Z,Price change,2026-06-30T00:00:00.000Z,Price change
"3605 16th St NE, Hickory, NC 28601",3605 16th St NE,Hickory,NC,,forRent,3,1395,,1850,24,https://www.zillow.com/homedetails/3605-16th-St-NE-Hickory-NC-28601/71966217_zpid/,,150000,2026-08-31T00:00:00.000Z,Listed for rent,2026-06-19T00:00:00.000Z,Listing removed,2026-05-22T00:00:00.000Z,Listed for rent,2025-11-10T00:00:00.000Z,Sold,2025-09-09T00:00:00.000Z,Price change,2025-09-02T00:00:00.000Z,Price change
"617 14th St SW, Hickory, NC 28602",617 14th St SW,Hickory,NC,,forRent,3,1190,,1650,14,https://www.zillow.com/homedetails/617-14th-St-SW-Hickory-NC-28602/456095233_zpid/,,,2026-09-23T00:00:00.000Z,Price change,2026-09-10T00:00:00.000Z,Listed for rent,2025-10-02T00:00:00.000Z,Listing removed,2025-09-12T00:00:00.000Z,Price change,2025-09-05T00:00:00.000Z,Price change,2025-08-20T00:00:00.000Z,Listed for rent
"1928 36th Ave NE, Hickory, NC 28601",1928 36th Ave NE,Hickory,NC,,forRent,3,,,2000,51,https://www.zillow.com/homedetails/1928-36th-Ave-NE-Hickory-NC-28601/71548772_zpid/,,206146,2026-09-04T00:00:00.000Z,Price change,2026-08-04T00:00:00.000Z,Listed for rent,2023-06-02T00:00:00.000Z,Sold,2023-05-10T00:00:00.000Z,Pending sale,,,,
